METAI;PIRK_PLANO_NR;PADALINIO_KODAS;EIL_NR;TIPAS;KATEG_KODAS;BVPZ_KODAS;PERK_OBJEKTAS;AV_KODAS;APRASYMAS;PADALINIO_KODAS;TRUKMES_KODAS;ZALIASIS_PIRKIM_FLAG;CENTR_PIRKIM_FLAG;ELEKTRON_PIRKIM_FLAG;PIRKIM_REZERV_TEISE_FLAG;PIRKIMO_BUDAS;PRADZIOS_KODAS;BUSENA;LYDR_ID;PU_NUMERIS;SUTARTIES_REGISTR_NUMERIS;SUTARTIES_SUDARYMO_DATA;SUDARYTOS_SUTARTIES_SUMA
2020;AP-20;10200;79;Paslaugos;508;50850000-8;"Tribūnos remontas";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;56874;12093;;23-JAN-20;1210
2020;AP-20;10200;85;Paslaugos;504;50411000-9;"Alkotesterio patikra ir remonto darbai";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;57089;12171;A252-104/20;21-FEB-20;447.76
2020;ITG20;1021130;36;Paslaugos;722;72267000-4;"Personalo valdymo ir darbo užmokesčio skaičiavimo sistemos „Paskata“ priežiūros paslaugos";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;56806;12099;A64-20/20;28-JAN-20;
2020;AP-20;10200;86;Prekės;391;39157000-7;"Stelažo konstrukcijos";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;57090;12186;A252-106/20;21-FEB-20;279.17
2020;ITG20;1021130;35;Paslaugos;794;79421200-3;"Investicinio projekto parengimo paslaugos";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;56746;12096;A64-28/20;05-FEB-20;
2020;RKS2020;1400300;16;Paslaugos;798;79822500-7;"Grafinio dizaino paslaugos.";188710061;"2020 metų pirkimų planas";1;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;56808;12110;A64-36/20;10-FEB-20;6897
2020;AP-20;10200;79;Paslaugos;508;50850000-8;"Tribūnos remontas";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;56874;12102;A252-38/20(3.10.15E-AD6);23-JAN-20;1210
2020;ITG20;1021130;26;Paslaugos;722;72212000-4;"Laiko žymos (formavimo paslaugos) pirkimasLaiko žymos (formavimo paslaugos) pirkimas";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;56890;12111;A64-40/20;12-FEB-20;
2020;ITG20;1021130;38;Paslaugos;722;72200000-7;"Švietimo sistemų programinio kodo įvertinimo paslaugos";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;56950;12113;A252-64/20;30-JAN-20;
2020;AP-20;10200;86;Prekės;391;39157000-7;"Stelažo konstrukcijos";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;57090;12169;A252-106/20;21-FEB-20;279.17
